blkgrp,cbsa,blkgrps,population,households,land_acres,ht_ami,ht_80ami,ht_nmi,h_ami,h_80ami,h_nmi,t_ami,t_80ami,t_nmi,co2_per_hh_local,co2_per_acre_local,autos_per_hh_ami,autos_per_hh_80ami,autos_per_hh_nmi,vmt_per_hh_ami,vmt_per_hh_80ami,vmt_per_hh_nmi,pct_transit_commuters_ami,pct_transit_commuters_80ami,pct_transit_commuters_nmi,t_cost_ami,t_cost_80ami,t_cost_nmi,auto_ownership_cost_ami,auto_ownership_cost_80ami,auto_ownership_cost_nmi,vmt_cost_ami,vmt_cost_80ami,vmt_cost_nmi,transit_cost_ami,transit_cost_80ami,transit_cost_nmi,transit_trips_ami,transit_trips_80ami,transit_trips_nmi,compact_ndx,emp_ovrll_ndx,res_density,gross_hh_density,hh_gravity,frac_sfd,emp_gravity,emp_ndx,block_size,intersection_density,avg_block_perimeter_meters,h_cost,median_smoc,median_gross_rent,pct_owner_occupied_hu,pct_renter_occupied_hu
"""511838703001""","""Richmond, VA""",1.00,732.00,309.00,4478.93,40,50,44,17,22,19,23,28,25,9.12,0.63,2.05,2,2,23574,22978,23510,0,0,0,15733,15285,15625,12290,11928,12191,3438,3351,3429,6,6,6,7,7,7,3.1,1.1,1.36,0.07,2137,55,2863,86,80,19,1975,996,1109,819,68,32
"""511838703003""","""Richmond, VA""",1.00,1195.00,356.00,18895.25,48,59,52,24,30,26,25,30,27,11.92,0.22,2.17,2,2,26441,25833,26377,0,0,0,16825,16414,16732,12963,12642,12880,3856,3767,3847,6,6,6,7,7,7,1.0,1.5,0.59,0.02,2190,85,2309,86,149,13,2886,1349,1503,1088,65,35
"""511838704002""","""Richmond, VA""",1.00,849.00,313.00,11265.27,42,52,46,19,24,21,23,28,25,9.55,0.27,2.04,2,2,23563,22933,23488,0,0,0,15671,15216,15561,12229,11866,12130,3436,3344,3425,6,6,6,7,7,7,2.9,1.0,1.11,0.03,2087,60,2312,86,75,18,1829,1111,1271,915,63,37
"""511838701002""","""Richmond, VA""",1.00,810.00,326.00,27374.07,38,47,42,15,18,16,24,29,25,10.11,0.12,2.10,2,2,24331,23847,24321,0,0,0,16130,15677,16023,12574,12192,12470,3548,3478,3547,7,7,7,9,9,9,3.1,1.4,0.33,0.01,1833,47,1746,86,119,12,2714,840,855,767,84,16
"""511838701001""","""Richmond, VA""",1.00,703.00,280.00,25294.12,45,56,49,21,27,23,24,29,26,10.39,0.12,2.16,2,2,25240,24661,25185,0,0,0,16589,16171,16493,12903,12569,12815,3681,3596,3673,6,6,6,7,7,7,1.9,1.5,0.35,0.01,1882,75,2309,86,93,13,2231,1213,1168,1297,73,27
"""511838702012""","""Richmond, VA""",1.00,853.00,420.00,74792.37,44,54,47,20,24,21,24,29,26,9.12,0.05,2.16,2,2,24893,24444,24909,0,0,0,16539,16048,16428,12902,12475,12788,3630,3565,3633,7,7,8,9,9,9,1.8,1.4,0.09,0.01,1918,63,1956,86,164,10,3226,1115,1153,906,88,12
"""511838704001""","""Richmond, VA""",1.00,1078.00,438.00,7212.53,42,52,46,19,23,20,24,29,26,9.10,0.55,2.13,2,2,23914,23323,23864,0,0,0,16259,15762,16144,12765,12355,12658,3487,3401,3480,6,6,6,7,7,7,1.9,0.7,0.70,0.06,2254,78,2487,87,84,21,2094,1066,1192,741,75,25
"""511838703002""","""Richmond, VA""",1.00,1176.00,399.00,6535.79,40,49,43,17,21,19,23,28,25,9.52,0.58,2.05,2,2,23172,22626,23129,0,0,0,15623,15164,15514,12237,11858,12134,3379,3300,3373,6,6,7,8,8,8,2.8,1.6,1.03,0.06,2188,62,2405,85,76,25,1961,976,997,943,72,28
"""511838702011""","""Richmond, VA""",1.00,2030.00,433.00,85054.56,49,60,53,25,31,27,25,30,27,9.05,0.05,2.23,2,2,23742,23348,23812,0,0,0,16795,16193,16662,13324,12779,13180,3462,3405,3473,8,8,9,11,11,11,0.5,1.0,0.05,0.01,2067,84,2651,86,232,9,3792,1410,1476,800,93,7
"""511838701003""","""Richmond, VA""",1.00,941.00,520.00,52481.63,38,46,41,15,19,17,22,27,24,7.66,0.08,2.01,2,2,22916,22410,22915,0,0,0,15384,14859,15261,12036,11584,11913,3342,3268,3342,7,7,7,8,8,8,1.7,1.5,0.42,0.01,1918,69,1719,86,144,12,2814,871,1074,635,70,30
"""510818801021""",,1.00,3123.00,0.00,97.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,,0.00,0.00,,,,,,,1795,,,,,
"""510818801012""",,1.00,1361.00,609.00,12881.70,58,70,48,28,35,22,30,35,26,9.32,0.44,1.98,2,2,22294,21659,24026,0,0,0,15111,14033,16072,11855,10868,12562,3251,3160,3504,5,5,6,7,6,7,1.6,1.5,0.51,0.05,2109,90,1881,86,69,20,2000,1174,1144,1233,70,30
"""510818801013""",,1.00,729.00,380.00,7106.19,57,68,47,29,37,23,27,31,23,6.76,0.36,1.82,2,2,19265,18690,21079,0,0,0,13675,12572,14744,10860,9840,11664,2810,2727,3074,6,6,6,7,7,7,1.8,1.4,0.28,0.05,1912,81,1949,86,82,21,1879,1230,1355,1006,64,36
"""510818801011""",,1.00,2188.00,951.00,52944.57,53,63,44,22,28,18,30,35,26,9.31,0.17,2.00,2,2,22555,22057,24259,0,0,0,15250,14138,16272,11953,10914,12726,3289,3218,3538,7,7,8,8,8,9,1.8,1.4,0.35,0.02,2374,71,3236,86,120,13,2641,938,950,879,85,15
"""510818802001""",,1.00,2784.00,1092.00,41772.97,52,63,43,21,26,17,31,36,27,10.47,0.27,2.05,2,2,24038,23371,25815,0,0,0,15752,14662,16702,12241,11248,12931,3506,3409,3765,6,5,6,7,7,8,1.6,0.8,21.27,0.03,2638,75,2028,87,116,15,2519,885,910,829,72,28
"""510818802002""",,1.00,1340.00,615.00,74146.14,59,71,49,27,34,22,32,37,27,10.38,0.09,2.08,2,2,25048,24540,26809,0,0,0,16083,14979,17080,12424,11393,13163,3653,3580,3910,6,6,7,7,7,9,0.9,1.4,0.04,0.01,1987,81,1792,86,186,11,3293,1138,1250,704,84,16
"""511319302001""",,1.00,664.00,346.00,10179.18,60,71,47,28,36,21,31,36,25,8.06,0.27,1.96,2,2,20628,20120,22538,0,0,0,14719,13560,16014,11705,10618,12720,3008,2935,3287,6,6,7,8,8,9,1.8,1.3,0.51,0.03,1764,86,1779,86,70,24,2724,1120,1279,,92,8
"""511319303003""",,1.00,899.00,433.00,27736.86,50,60,40,22,28,17,28,33,23,7.63,0.12,1.77,2,2,19348,18988,21090,1,1,1,13398,12293,14664,10563,9509,11575,2822,2770,3076,13,13,13,16,16,16,1.7,1.8,0.73,0.02,2075,84,2035,85,78,9,4200,870,1071,650,65,35
"""511319303001""",,1.00,1109.00,458.00,5127.54,55,66,43,24,30,18,31,36,25,8.92,0.80,1.96,2,2,20768,20090,22661,0,0,0,14746,13655,15875,11712,10719,12565,3029,2931,3305,5,5,6,6,6,7,2.2,1.2,0.41,0.09,2067,95,1955,86,35,38,1666,933,947,898,77,23
"""511319302004""",,1.00,966.00,399.00,17211.17,55,66,43,24,30,18,31,36,25,9.35,0.22,1.94,2,2,21535,20924,23445,0,0,0,14756,13671,15873,11610,10613,12448,3141,3052,3419,5,5,6,7,7,8,2.3,1.4,0.25,0.02,1817,74,1933,86,71,14,3184,949,1009,812,77,23
"""511319301004""",,1.00,1000.00,528.00,15277.77,46,55,36,19,23,14,27,31,22,6.92,0.24,1.71,2,2,18445,18104,20126,0,0,0,12905,11845,14101,10206,9194,11156,2690,2641,2935,9,10,10,12,12,12,2.6,1.6,1.11,0.03,2007,70,2070,85,59,13,3196,734,1139,291,61,39
"""511319301003""",,1.00,1125.00,436.00,1711.23,57,69,45,27,34,20,30,35,24,9.02,2.30,1.89,2,2,20694,20302,22254,0,0,0,14305,13267,15373,11279,10298,12120,3018,2962,3245,8,8,8,10,10,10,2.8,1.6,1.55,0.25,1908,91,2252,85,23,57,1110,1062,1201,841,71,29
"""511319302002""",,1.00,715.00,319.00,9395.59,68,83,53,37,46,28,31,36,25,9.38,0.32,1.95,2,2,21504,20961,23410,0,0,0,14796,13684,15987,11654,10620,12566,3136,3058,3414,6,6,7,7,7,8,1.6,1.7,0.38,0.03,1786,85,2188,85,89,24,2616,1463,1889,,81,19
"""511319301001""",,1.00,669.00,341.00,9116.45,86,104,66,54,68,41,31,36,26,8.45,0.32,1.97,2,2,21074,20500,23083,0,0,0,14841,13662,16165,11762,10666,12792,3073,2991,3366,6,6,6,7,7,8,1.5,0.8,0.11,0.04,1746,88,1820,87,81,24,2922,2129,2548,944,86,14
"""511319301002""",,1.00,1349.00,440.00,7910.33,51,61,40,20,26,15,31,36,25,9.58,0.53,1.90,2,2,21709,21452,23295,0,0,0,14559,13470,15751,11384,10331,12344,3166,3129,3397,9,9,10,12,12,13,1.9,1.6,0.44,0.06,1987,82,2252,85,67,27,2002,805,892,593,80,20
"""511319302003""",,1.00,1097.00,405.00,8981.03,55,66,43,24,30,18,31,36,25,9.66,0.44,1.91,2,2,22040,21635,23753,0,0,0,14622,13544,15769,11399,10379,12295,3214,3156,3464,9,9,9,11,11,12,1.9,1.3,0.53,0.05,1955,82,1849,86,71,20,2296,953,1164,723,70,30
"""511319303002""",,1.00,1521.00,770.00,4022.97,62,74,48,35,44,26,27,31,22,6.86,1.31,1.69,2,2,17265,16858,18825,1,1,1,12658,11611,13815,10130,9140,11058,2518,2459,2745,11,12,11,14,14,14,4.4,1.4,1.37,0.19,2440,70,2620,86,18,58,1127,1374,1898,778,69,31
"""510450501003""","""Roanoke, VA""",1.00,2561.00,1126.00,44549.09,51,61,47,23,29,21,28,32,26,9.97,0.25,2.04,2,2,24413,23900,25518,0,0,0,15744,14638,16327,12176,11144,12597,3560,3487,3721,7,7,8,9,9,10,1.3,1.5,0.89,0.03,2776,70,1992,86,183,12,2428,1091,1294,456,78,22
"""516200901002""","""Virginia Beach-Norfolk-Newport News, VA-NC""",1.00,1831.00,808.00,1704.08,45,55,47,23,29,25,21,26,23,7.63,3.62,1.90,2,2,19721,19223,19784,0,0,0,14254,13804,14221,11370,10993,11327,2876,2803,2885,8,8,8,10,11,11,3.8,2.9,2.77,0.47,3408,70,3430,84,26,57,1387,1291,1475,866,70,30
"""516200902003""","""Virginia Beach-Norfolk-Newport News, VA-NC""",1.00,1541.00,518.00,624.71,32,39,34,14,17,15,18,22,19,5.38,4.46,1.60,2,2,16769,16210,16800,0,0,0,12001,11572,11954,9549,9201,9497,2445,2364,2450,7,7,7,8,9,9,6.7,3.2,4.32,0.83,3663,36,4583,83,23,93,1164,761,1432,665,31,69
"""516200901003""","""Virginia Beach-Norfolk-Newport News, VA-NC""",1.00,1546.00,693.00,1184.13,43,52,45,20,25,21,23,27,24,7.91,4.63,2.03,2,2,20644,20242,20754,0,0,0,15149,14662,15122,12129,11701,12086,3011,2952,3027,9,9,10,12,12,12,2.1,3.1,0.91,0.59,3093,91,3114,83,42,49,1312,1103,1133,898,87,13
"""516200902002""","""Virginia Beach-Norfolk-Newport News, VA-NC""",1.00,1442.00,626.00,344.74,38,47,40,19,23,20,19,23,20,6.21,11.28,1.74,2,2,17304,16710,17311,0,0,0,12914,12505,12875,10384,10061,10343,2523,2437,2524,7,7,7,8,9,8,6.1,3.4,3.27,1.82,3993,67,5382,83,8,163,693,1035,1099,1004,41,59
"""516200901001""","""Virginia Beach-Norfolk-Newport News, VA-NC""",1.00,1058.00,567.00,1010.42,36,44,38,18,22,19,18,22,19,6.00,3.37,1.64,2,2,16866,16310,16888,0,0,0,12253,11836,12208,9787,9450,9738,2460,2379,2463,7,8,8,9,10,9,7.2,3.4,2.28,0.56,3934,37,5132,83,13,110,853,989,1281,840,41,59
"""510639202002""",,1.00,1888.00,720.00,30981.71,55,66,46,22,27,18,33,39,28,11.74,0.27,2.19,2,2,27051,26458,28292,0,0,0,17024,15871,17757,13072,12005,13625,3945,3860,4126,6,6,7,8,7,9,0.9,0.8,0.06,0.02,2277,76,1695,87,221,14,3924,944,1084,,88,12
"""511319303004""",,1.00,771.00,273.00,18829.53,63,75,49,29,37,22,33,39,27,10.32,0.15,2.07,2,2,22759,22237,24519,0,0,0,15730,14647,16827,12405,11397,13244,3319,3244,3576,6,6,7,7,7,9,1.8,1.8,0.18,0.01,1977,89,2170,85,59,16,3065,1156,1172,1035,94,6
"""510379303003""",,1.00,1508.00,618.00,37428.00,61,74,42,25,31,16,36,43,26,9.59,0.16,1.96,2,2,23318,22474,24828,0,0,0,14516,13862,16373,11108,10577,12745,3402,3279,3621,6,6,7,8,8,8,1.4,0.7,0.06,0.02,2016,74,1893,87,153,14,2895,850,921,629,79,21
"""510379301002""",,1.00,1182.00,471.00,22022.60,54,66,38,21,27,14,33,39,24,7.98,0.17,1.79,2,2,20938,20044,22512,0,0,0,13215,12599,14935,10155,9669,11646,3054,2924,3283,6,6,6,7,7,7,2.3,1.3,0.45,0.02,1826,64,1973,86,100,19,2287,727,988,518,60,40
"""510379302002""",,1.00,984.00,388.00,32717.50,70,85,48,30,38,20,39,47,28,11.65,0.14,2.12,2,2,26648,25879,28039,0,0,0,15897,15322,17674,12004,11542,13579,3887,3775,4089,6,6,7,7,7,8,0.4,1.1,0.16,0.01,1783,89,1553,86,230,11,3289,1030,1060,845,88,12
"""510379301004""",,1.00,1438.00,639.00,36193.49,70,85,48,32,40,21,38,45,27,10.49,0.19,2.03,2,2,26093,25355,27450,0,0,0,15335,14706,17177,11521,11000,13167,3806,3699,4003,7,7,7,9,8,9,0.5,1.1,0.04,0.02,2013,79,1585,86,302,13,3856,1083,1178,682,85,15
"""510379303002""",,1.00,1070.00,437.00,26954.36,65,79,45,29,36,19,36,43,26,9.97,0.16,1.97,2,2,23826,23055,25215,0,0,0,14647,14033,16434,11165,10664,12750,3476,3363,3677,7,6,7,8,8,9,2.1,1.0,0.08,0.02,1800,58,1555,86,159,15,2878,971,1084,634,85,15
"""510379301001""",,1.00,1566.00,534.00,27766.44,63,77,44,27,34,17,36,44,26,10.04,0.19,1.99,2,2,23779,22815,25449,0,0,0,14761,14182,16486,11287,10849,12769,3469,3328,3711,5,5,6,7,6,7,1.8,0.7,0.29,0.02,1907,70,2166,87,119,19,2394,910,1149,595,71,29
"""510379301003""",,1.00,1206.00,429.00,29465.47,63,77,44,29,36,18,35,41,25,9.87,0.14,1.89,2,2,22911,22144,24309,0,0,0,14051,13411,15859,10703,10175,12308,3342,3230,3545,7,7,7,8,8,8,1.0,1.7,0.07,0.01,1796,81,1730,85,174,15,3130,968,1149,614,74,26
"""510379302003""",,1.00,831.00,404.00,40245.10,64,77,44,28,35,18,36,43,26,8.70,0.09,1.94,2,2,23984,23258,25350,0,0,0,14535,13832,16483,11029,10432,12779,3499,3393,3697,7,7,7,9,9,9,0.6,1.0,0.03,0.01,1787,79,1550,86,278,10,4229,940,1283,,82,18
"""510379303001""",,1.00,1274.00,395.00,25084.53,64,78,44,25,31,16,39,47,28,12.12,0.19,2.11,2,2,25969,25114,27456,0,0,0,15781,15326,17337,11987,11658,13327,3788,3664,4004,5,5,6,7,6,7,1.7,1.2,0.06,0.02,1760,67,1603,86,158,15,2784,842,914,589,82,18
"""510379302001""",,1.00,981.00,346.00,26311.26,68,83,46,30,37,19,38,45,27,10.89,0.14,2.04,2,2,25648,24898,27006,0,0,0,15318,14752,17047,11571,11114,13102,3742,3632,3938,6,6,7,8,7,8,1.4,1.1,0.09,0.01,1692,62,1767,86,248,13,3667,1010,1057,823,86,14
"""517353402005""","""Virginia Beach-Norfolk-Newport News, VA-NC""",1.00,1064.00,450.00,395.18,47,57,49,25,32,27,21,26,23,,,1.90,2,2,19145,18705,19195,1,1,1,14178,13765,14153,11370,11020,11338,2792,2728,2799,16,16,17,20,20,21,2.6,4.9,1.11,1.14,10047,94,9154,81,25,60,2018,1412,2253,,63,37
"""517353402003""","""Virginia Beach-Norfolk-Newport News, VA-NC""",1.00,1171.00,508.00,424.32,47,57,49,28,35,29,19,23,20,7.27,8.70,1.65,2,2,18463,17990,18491,1,1,1,12588,12215,12548,9878,9573,9833,2692,2624,2697,18,18,18,22,23,23,7.3,4.9,2.41,1.20,10576,22,8605,81,33,113,834,1540,2036,1143,46,54
"""517353403001""","""Virginia Beach-Norfolk-Newport News, VA-NC""",1.00,1143.00,424.00,5029.23,53,65,56,29,36,30,24,30,26,9.89,0.83,2.16,2,2,23448,23101,23557,1,1,1,16350,15920,16337,12917,12537,12887,3420,3369,3435,14,14,14,17,17,18,1.0,3.7,0.42,0.08,5884,95,5291,83,91,8,5739,1586,1598,1484,90,10
"""517353403002""","""Virginia Beach-Norfolk-Newport News, VA-NC""",1.00,1113.00,351.00,501.89,58,71,61,33,41,35,24,30,26,10.66,7.46,2.16,2,2,23357,22998,23451,1,1,1,16333,15932,16322,12912,12564,12887,3406,3354,3420,15,14,15,18,18,18,1.0,4.1,0.95,0.70,6948,100,6702,82,84,57,3758,1839,1804,2038,85,15
"""517353401002""","""Virginia Beach-Norfolk-Newport News, VA-NC""",1.00,1477.00,559.00,625.50,70,86,74,47,58,50,23,28,24,8.72,7.80,2.06,2,2,20031,19674,20112,1,1,1,15238,14802,15222,12299,11915,12271,2921,2869,2933,18,18,18,22,22,22,2.7,4.3,0.99,0.89,8243,100,6709,82,17,101,2175,2600,2667,,98,2
"""517353402004""","""Virginia Beach-Norfolk-Newport News, VA-NC""",1.00,695.00,307.00,623.83,57,70,60,35,44,38,21,26,23,7.56,3.72,1.92,2,2,19033,18750,19141,1,1,1,14255,13810,14231,11456,11051,11415,2776,2734,2791,24,24,25,30,30,31,3.2,5.0,1.67,0.49,10760,62,9949,81,52,33,2636,1968,2093,1133,87,13
"""517353401001""","""Virginia Beach-Norfolk-Newport News, VA-NC""",1.00,1994.00,799.00,844.53,65,81,69,42,52,44,24,29,25,9.22,8.73,2.10,2,2,21404,21019,21470,1,1,1,15721,15329,15709,12582,12247,12560,3121,3065,3131,17,17,18,21,21,22,2.4,4.6,1.16,0.95,9115,100,7395,81,24,92,1759,2325,2396,1814,89,11
"""517353402001""","""Virginia Beach-Norfolk-Newport News, VA-NC""",1.00,1056.00,395.00,465.19,77,96,82,53,67,57,24,29,25,9.54,8.10,2.15,2,2,21757,21355,21817,1,1,1,16027,15645,16017,12839,12516,12821,3173,3114,3182,15,15,15,19,18,19,2.9,4.1,0.92,0.85,7618,100,6438,82,16,113,1908,2970,3016,,99,1
"""517353402002""","""Virginia Beach-Norfolk-Newport News, VA-NC""",1.00,1133.00,407.00,385.07,49,60,52,24,30,26,24,30,26,9.99,10.56,2.16,2,2,22650,22265,22713,1,1,1,16231,15876,16224,12911,12612,12894,3303,3247,3312,17,17,17,21,21,22,1.8,4.7,1.13,1.06,9615,100,8123,81,39,143,1393,1357,1634,,85,15
"""511330202001""",,1.00,1189.00,685.00,17664.32,49,60,50,25,31,25,24,29,25,7.69,0.30,2.00,2,2,20305,19991,21907,0,0,0,14941,14447,15715,11972,11524,12511,2961,2915,3195,8,8,9,10,10,11,1.9,2.0,0.16,0.04,2399,86,2071,85,59,28,2038,1293,1386,,96,4
"""511330203006""",,1.00,1384.00,605.00,12569.74,55,67,56,31,39,31,24,29,25,8.91,0.43,2.00,2,2,20481,20142,21995,0,0,0,14938,14472,15678,11944,11527,12462,2987,2937,3208,7,7,8,9,9,10,1.8,2.3,0.28,0.05,2334,95,2146,84,45,32,2062,1612,1830,,93,7
"""511330203005""",,1.00,1201.00,478.00,10787.55,58,71,59,33,42,33,24,29,25,9.56,0.42,2.03,2,2,21203,20867,22764,0,0,0,15237,14775,15980,12138,11725,12652,3092,3043,3320,7,7,8,9,9,10,1.7,2.1,0.17,0.04,2202,92,2045,85,57,30,2133,1739,1924,,94,6
"""511330202002""",,1.00,1214.00,498.00,10861.73,24,29,25,0,0,0,24,29,25,9.02,0.41,2.00,2,2,20682,20355,22241,0,0,0,15015,14545,15757,11991,11569,12505,3016,2968,3243,7,7,8,9,9,11,1.9,2.2,0.15,0.05,2231,87,2052,85,55,30,1855,0,,,94,6
"""511330201003""",,1.00,1678.00,694.00,11936.00,45,55,46,21,26,21,24,30,25,9.53,0.55,2.01,2,2,22384,22072,23967,0,0,0,15271,14834,15956,11999,11607,12451,3264,3219,3495,8,8,9,10,10,11,1.9,2.3,0.14,0.06,2642,67,2756,84,130,24,2401,1078,1153,746,86,14
"""511330201002""",,1.00,1292.00,670.00,14873.31,51,62,52,27,33,27,24,29,25,8.29,0.37,2.01,2,2,20650,20311,22115,0,0,0,15070,14614,15805,12051,11644,12571,3011,2962,3225,8,7,9,9,9,11,2.0,2.3,0.18,0.05,2542,96,2391,85,37,31,1828,1391,1407,1125,97,3
"""511330203003""",,1.00,1029.00,460.00,2246.84,48,59,49,26,32,26,22,27,23,7.90,1.62,1.89,2,2,18004,17592,19382,0,0,0,13960,13499,14672,11328,10927,11838,2626,2566,2826,6,6,7,7,7,8,3.5,1.4,0.57,0.20,2090,97,2080,86,11,95,1249,1348,1390,,98,2
"""511330203002""",,1.00,606.00,286.00,4372.55,54,67,56,32,40,32,23,27,24,7.21,0.47,1.93,2,2,17536,17220,19088,0,0,0,14115,13597,14915,11550,11078,12123,2557,2511,2784,7,8,8,9,9,11,2.0,1.9,0.20,0.07,2210,100,2124,85,32,33,1932,1667,1799,,97,3
"""511330201001""",,1.00,553.00,277.00,4770.15,42,51,43,20,25,20,22,27,23,6.72,0.39,1.88,2,2,17210,16909,18723,0,0,0,13780,13288,14523,11262,10814,11784,2510,2466,2730,8,8,9,10,10,11,2.6,2.4,0.21,0.06,2331,85,2449,84,34,32,1617,1036,1166,,92,8
"""511119301002""",,1.00,2400.00,655.00,15350.46,59,72,44,27,33,19,33,39,25,10.65,0.45,1.92,2,2,24388,24196,24583,0,0,0,14436,13882,15809,10878,10352,12224,3558,3530,3585,0,0,0,1,1,1,2.1,1.6,0.80,0.04,2096,75,1868,85,73,26,1625,982,1163,663,76,24
"""511119303002""",,1.00,722.00,333.00,27995.41,65,80,48,30,38,21,35,42,27,10.02,0.12,2.09,2,2,24977,24243,25836,0,0,0,15501,14910,16970,11857,11373,13202,3644,3537,3768,0,0,0,1,1,1,1.4,1.2,0.12,0.01,1734,76,1634,86,139,20,2691,1117,1161,829,91,9
"""511119302001""",,1.00,1431.00,502.00,5504.12,51,62,38,21,26,14,30,36,24,9.03,0.82,1.82,2,2,21669,21286,22098,0,0,0,13479,12918,14827,10318,9813,11605,3161,3105,3223,0,0,0,1,1,1,2.8,1.5,2.08,0.09,1919,82,1799,86,32,48,972,759,856,655,62,38
"""511119301001""",,1.00,1719.00,737.00,28497.69,59,72,44,27,33,19,33,39,25,9.91,0.26,1.92,2,2,24681,24521,24835,0,0,0,14484,13895,15908,10883,10317,12286,3601,3577,3622,0,0,0,1,1,1,1.5,1.4,0.55,0.03,2149,77,2765,86,127,21,2174,980,1096,758,76,24
"""511119301003""",,1.00,1197.00,258.00,22507.11,58,71,43,26,33,19,32,38,25,,,1.90,2,2,23284,22587,24094,0,0,0,14163,13519,15645,10767,10224,12131,3397,3295,3514,0,0,0,1,1,1,1.5,1.5,0.03,0.01,1697,61,1918,86,253,13,4178,971,1319,,76,24
"""511119302002""",,1.00,1479.00,522.00,37260.64,57,70,42,20,25,14,36,44,28,12.89,0.18,2.07,2,2,30236,30532,29851,0,0,0,16157,15712,17444,11746,11258,13091,4411,4454,4353,0,0,0,1,1,1,1.2,1.4,0.04,0.01,1877,67,1585,86,242,15,3761,752,888,,89,11
"""511119303001""",,1.00,1662.00,594.00,50747.20,64,79,47,29,36,20,36,43,27,12.14,0.14,2.06,2,2,28385,28187,28585,0,0,0,15841,15379,17136,11700,11267,12967,4141,4112,4169,0,0,0,1,1,1,1.8,1.0,0.09,0.01,1975,60,1625,86,187,16,3184,1053,1188,755,79,21
"""516900001001""","""Martinsville, VA""",1.00,1580.00,686.00,1371.06,58,70,37,27,34,16,31,36,21,6.66,3.33,1.58,1,2,16435,16058,17759,1,1,1,11392,10824,13432,8989,8476,10838,2398,2342,2590,5,5,5,6,6,6,4.3,3.6,1.65,0.50,5377,71,8334,83,18,97,1073,843,788,945,73,27
"""516900005002""","""Martinsville, VA""",1.00,362.00,202.00,434.88,70,86,45,33,41,20,37,44,25,8.31,3.86,1.87,2,2,21759,21731,22647,1,1,1,13807,13256,16024,10629,10082,12717,3174,3170,3303,4,4,4,4,4,5,1.1,3.1,0.66,0.46,5696,96,6928,83,87,52,2630,1025,1125,,92,8
"""516900005003""","""Martinsville, VA""",1.00,1098.00,539.00,598.51,65,79,42,33,41,19,32,38,22,7.06,6.36,1.67,2,2,17225,16457,19325,0,0,0,11990,11407,14086,9475,9004,11266,2513,2401,2818,2,2,2,2,2,2,3.7,2.0,1.14,0.90,4206,72,4674,85,25,72,1224,1021,1174,656,71,29
"""516900002001""","""Martinsville, VA""",1.00,637.00,275.00,715.86,44,53,29,14,17,8,30,35,21,,,1.56,1,2,15764,15314,17191,1,1,1,11148,10574,13187,8844,8335,10675,2300,2234,2507,5,5,4,6,6,5,4.5,3.3,1.62,0.38,5331,79,9242,83,11,152,887,427,,712,70,30
"""516900005004""","""Martinsville, VA""",1.00,469.00,206.00,450.07,72,89,47,32,40,19,40,49,28,10.08,4.61,2.06,2,2,22842,22246,24708,0,0,1,15053,14485,17363,11719,11238,13757,3332,3245,3603,2,2,2,2,2,3,0.9,1.8,2.43,0.46,4712,100,5994,85,90,47,2853,998,998,,100,0
"""516900004002""","""Martinsville, VA""",1.00,937.00,337.00,162.96,54,66,35,24,30,14,30,36,21,7.51,15.53,1.56,1,2,16471,15980,17917,1,1,1,11261,10764,13082,8854,8429,10465,2403,2331,2613,4,4,3,4,5,4,4.5,3.8,2.06,2.07,6125,80,9245,82,13,169,908,750,960,668,38,62
"""516900001002""","""Martinsville, VA""",1.00,1436.00,569.00,540.38,50,61,33,22,27,13,28,34,20,5.94,6.25,1.47,1,2,15365,14940,16741,1,1,1,10611,10091,12464,8366,7907,10020,2241,2179,2441,4,4,3,4,5,4,4.8,4.0,1.49,1.05,5386,70,7777,82,15,109,830,673,618,704,44,56
"""516900003002""","""Martinsville, VA""",1.00,540.00,192.00,294.02,58,70,37,31,39,18,27,31,19,5.10,3.33,1.41,1,2,13324,12981,14548,1,1,1,9932,9367,11896,7983,7468,9770,1944,1894,2122,5,5,4,6,6,5,6.4,3.7,2.65,0.65,6179,65,10176,82,6,207,642,961,1049,847,76,24
"""516900005001""","""Martinsville, VA""",1.00,912.00,378.00,336.20,70,86,45,34,42,20,36,44,25,8.91,10.02,1.85,2,2,20642,20365,21799,1,1,1,13502,13032,15456,10488,10058,12273,3011,2971,3179,3,3,3,4,4,4,2.0,3.3,1.47,1.12,5634,96,6939,83,37,76,1750,1043,1060,1000,73,27
"""516900002002""","""Martinsville, VA""",1.00,521.00,277.00,185.58,54,65,35,23,28,13,31,37,22,6.57,9.81,1.61,2,2,16670,16172,18178,1,1,1,11559,11006,13562,9123,8642,10907,2432,2359,2651,4,4,4,5,5,4,4.7,2.8,2.00,1.49,5115,79,8013,84,11,132,816,701,782,575,67,33
"""515102001041""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,2878.00,1180.00,181.74,31,38,49,22,27,36,9,11,13,3.06,19.84,1.16,1,1,7872,7752,7423,25,26,28,9280,9095,8469,7255,7046,6399,1148,1131,1083,876,918,987,479,502,540,9.3,9.4,10.22,6.49,69694,1,76723,70,17,142,901,1869,,1869,7,93
"""516789305002""",,1.00,2256.00,83.00,272.76,34,41,26,17,21,12,17,20,14,,,1.06,1,1,8526,8255,10321,0,1,0,7257,6828,8790,6003,5612,7276,1244,1204,1505,10,12,8,12,15,10,8.5,3.6,4.09,0.30,3522,17,6112,83,7,227,889,610,,610,0,100
