"MLS #","Cat","Status","Address","Zip Code","County","Structure Type","Total Finished SQFT","Beds","Bathrooms Full","Bathrooms Half","On Market Date","Close Date","List Price","Close Price","DOM","CDOM","Sale Type","Close Sale Type","Buyer Financing","Lot Size Acres","Year Built","New Construction YN","Year Major Reno/Remodel","Property Condition","Subdivision/Neighborhood","Legal Subdivision"
"VAST230890","RES","CLS","212 Embrey Mill Rd","22554","Stafford, VA","Detached","0","3","2","1","","11/20/20","$405,300.00","$421,200","0","0","Standard","Standard Sale","Conventional","0.13","0","No","","","EMBREY MILL","EMBREY MILL"
"VAST229384","RES","CLS","196 Embrey Mill Rd","22554","Stafford, VA","Detached","0","4","3","1","","04/20/20","$451,660.00","$451,660","0","0","Standard","Standard Sale","Conventional","0.18","2020","Yes","","Excellent","EMBREY MILL","EMBREY MILL"
"VAST227946","RES","CLS","229 Boxelder Drive","22554","Stafford, VA","Detached","3,366","3","3","1","","11/20/20","$494,670.00","$494,670","0","0","Standard","Standard Sale","Conventional","0.25","2020","No","","","EMBREY MILL",""
"VAST229162","RES","CLS","291 Potomac Run","22405","Stafford, VA","Detached","0","4","2","","","12/18/20","$555,720.00","$555,720","0","0","Standard","Standard Sale","Conventional","1.51","0","No","","","POTOMAC RUN",""
"VAST229066","RES","CLS","2 Port View Dr","22405","Stafford, VA","Detached","3,188","0","1","","","12/31/20","$506,698.00","$506,698","0","0","Standard","Standard Sale","VA","0.26","2019","No","","","NONE AVAILABLE",""
"VAST228918","RES","CLS","218 Aquia Bay Ave","22554","Stafford, VA","Detached","2,028","4","2","","","08/06/20","$376,900.00","$376,900","0","0","Standard","Standard Sale","VA","1.00","1988","No","","","AQUIA BAY ESTATES","AQUIA BAY ESTATES"
"VAST228870","RES","CLS","6025 Avery Point Dr","22406","Stafford, VA","Detached","0","1","1","1","","09/09/20","$388,928.00","$388,918","0","0","Standard","Standard Sale","Conventional","0.14","2020","Yes","","Excellent","CELEBRATE","CELEBRATE VIRGINIA NORTH"
"VAST228756","RES","CLS","1001 Aspen Rd","22554","Stafford, VA","Detached","0","4","2","1","","10/01/20","$556,265.00","$556,265","0","0","Standard","Standard Sale","VA","0.16","0","No","","","EMBREY MILL","EMBREY MILL"
"VAST228544","RES","CLS","109 Ivywood Dr","22554","Stafford, VA","Detached","2,017","4","2","1","","07/08/20","$305,000.00","$305,000","0","0","Standard","Standard Sale","FHA","0.29","1983","No","","","HERITAGE OAKS","HERITAGE OAKS"
"VAST228540","RES","CLS","1191 Coastal Ave","22554","Stafford, VA","Detached","0","6","4","","","05/06/20","$593,000.00","$593,580","0","0","Standard","Standard Sale","Conventional","0.17","2020","Yes","","Excellent","EMBREY MILL","EMBREY MILL"
"VAST228536","RES","CLS","301 Arboretum Ln","22405","Stafford, VA","Detached","0","4","2","0","","04/24/20","$460,500.00","$460,500","0","0","Standard","Standard Sale","VA","0.22","0","No","","","LEELAND STATION","LEELAND STATION"
"VAST228482","RES","CLS","11 Liberty Knolls Dr","22554","Stafford, VA","Detached","6,487","4","4","1","","06/12/20","$719,000.00","$719,000","0","2","Standard","Standard Sale","VA","1.18","2014","No","","","LIBERTY KNOLLS","LIBERTY KNOLLS"
"VAST228350","RES","CLS","102 Claiborne Ave","22405","Stafford, VA","Interior Row/Townhouse","1,324","3","2","1","","12/30/20","$225,000.00","$225,000","0","0","Standard","Standard Sale","Conventional","0.04","1994","No","","","NONE AVAILABLE","TOWNS OF EAST CHATHAM"
"VAST228346","RES","CLS","61 Fern Oak Cir #101","22554","Stafford, VA","Penthouse Unit/Flat/Apartment","0","1","1","","","01/31/20","$110,000.00","$110,000","0","0","Standard","Standard Sale","Conventional","","0","No","","","CARRIAGE POINTE AT AQUIA","CARRIAGE POINTE AT AQUIA"
"VAST228328","RES","CLS","221 Boxelder","22554","Stafford, VA","Detached","2,563","4","2","","","10/22/20","$426,990.00","$478,971","0","0","Standard","Standard Sale","VA","1.50","2020","No","","","EMBREY MILL",""
"VAST228318","RES","CLS","1071 Aspen Rd","22554","Stafford, VA","Detached","0","3","2","","","10/15/20","$473,475.00","$473,475","0","0","Standard","Standard Sale","Conventional","0.15","0","No","","","NONE AVAILABLE","EMBREY MILL"
"VAST228314","RES","CLS","2015 Dewey Dr","22554","Stafford, VA","Detached","1,592","3","2","","","09/29/20","$322,000.00","$322,000","0","0","Standard","Standard Sale","VA","0.32","1974","No","","","AQUIA HARBOUR","AQUIA HARBOUR"
"VAST228302","RES","CLS","533 River Crest Way","22405","Stafford, VA","Interior Row/Townhouse","0","3","3","","","12/31/20","$271,960.00","$271,960","0","0","Standard","Standard Sale","Conventional","0.03","0","No","","","RAPPAHANNOCK LANDING",""
"VAST228222","RES","CLS","309 Daylily Ln","22554","Stafford, VA","Detached","4,500","4","2","1","","12/21/20","$580,475.00","$580,475","0","0","Standard","Standard Sale","VA","0.17","0","No","","","NONE AVAILABLE","EMBREY MILL"
"VAST228212","RES","CLS","22 Port View Drive","22405","Stafford, VA","Detached","3,400","5","4","1","","12/30/20","$500,155.00","$498,955","0","0","Standard","Standard Sale","VA","0.21","2020","Yes","","Excellent","SOUTHGATE",""
"VAST228210","RES","CLS","117 Zoe Way","22554","Stafford, VA","Detached","3,500","4","3","1","","12/29/20","$574,605.00","$574,605","0","0","Standard","Standard Sale","VA","0.23","2020","No","","","SHELTON KNOLLS",""
"VAST228204","RES","CLS","206 Elm St","22554","Stafford, VA","Detached","3,200","5","3","","","06/29/20","$523,660.00","$523,660","0","0","Standard","Standard Sale","Conventional","0.00","2020","No","","","SHELTON WOODS",""
"VAST228202","RES","CLS","103 Marianne Pl","22554","Stafford, VA","Detached","3,200","4","2","1","","12/29/20","$543,220.00","$543,220","0","0","Standard","Standard Sale","Conventional","0.00","2020","No","","","SHELTON KNOLLS",""
"VAST228200","RES","CLS","6 Port View Dr","22405","Stafford, VA","Detached","0","4","2","1","","06/29/20","$408,730.00","$408,730","0","0","Standard","Standard Sale","FHA","0.21","0","No","","","SOUTHGATE",""
"VAST228194","RES","CLS","206 Elm St","22554","Stafford, VA","Detached","3,200","5","4","","","06/29/20","$523,660.00","$523,660","0","0","Standard","Standard Sale","Conventional","0.00","2020","No","","","SHELTON WOODS",""
"VAST228186","RES","CLS","6 Port View Dr","22405","Stafford, VA","Detached","0","4","2","1","","06/29/20","$408,730.00","$408,730","0","0","Standard","Standard Sale","FHA","0.21","0","No","","","SOUTHGATE",""
"VAST226028","RES","CLS","525 Aspen Rd","22554","Stafford, VA","Detached","0","4","3","1","","12/24/20","$457,990.00","$519,525","0","0","Standard","Standard Sale","Builders Terms, VA","0.14","0","No","","","NONE AVAILABLE","EMBREY MILL"
"VAST228100","RES","CLS","379 Hope Rd","22554","Stafford, VA","Detached","0","5","3","1","","12/22/20","$489,000.00","$492,254","0","0","Standard","Standard Sale","Conventional","0.59","0","No","","","KENWORTHY",""
"VAST228074","RES","CLS","939 Crab Apple Dr","22554","Stafford, VA","Detached","0","5","3","1","","08/14/20","$426,990.00","$579,839","0","0","Standard","Standard Sale","Conventional","0.21","2020","Yes","","Excellent","EMBREY MILL","EMBREY MILL"
"VAST228032","RES","CLS","1690 Crested Eagle Ln","22554","Stafford, VA","Detached","3,390","4","3","1","","12/18/20","$633,945.00","$633,945","0","0","Standard","Standard Sale","VA","27.00","2020","No","","Excellent","NONE AVAILABLE",""
"VAST228028","RES","CLS","409 Daylily Ln","22554","Stafford, VA","Detached","0","5","4","1","","12/14/20","$498,990.00","$587,035","0","0","Standard","Standard Sale","VA","0.17","0","No","","","EMBREY MILL","EMBREY MILL"
"VAST227952","RES","CLS","15 Westhampton Ct","22554","Stafford, VA","Detached","3,582","5","2","2","","12/11/20","$428,000.00","$428,000","0","0","Standard","Standard Sale","VA","0.28","1993","No","","","PARK RIDGE","PARK RIDGE"
"VAST227940","RES","CLS","28 Lawhorn Rd","22554","Stafford, VA","Detached","3,181","4","3","1","12/17/2020","12/31/20","$454,000.00","$460,000","4","4","Standard","Standard Sale","Conventional","0.24","1991","No","","","SETTLERS LANDING","SETTLER'S LANDING"
"VAST227900","RES","CLS","46 Morton Rd","22405","Stafford, VA","Detached","960","3","1","","12/15/2020","12/22/20","$238,000.00","$238,000","2","2","Standard","Standard Sale","Cash","0.34","1981","No","","Very Good","NORTHRIDGE","NORTHRIDGE"
"VAST227772","RES","CLS","11 Thressa Garden Place","22406","Stafford, VA","Detached","0","3","2","0","12/04/2020","01/31/20","$516,615.00","$516,615","0","0","Standard","","FHA","3.00","2020","Yes","","Excellent","THRESSAS GARDENS","THRESSA'S GARDENS"
"VAST227840","RES","CLS","221 Coneflower Ln","22554","Stafford, VA","Detached","0","4","3","","","11/18/20","$455,080.00","$519,865","0","0","Standard","Standard Sale","Conventional","0.14","0","Yes","","Excellent","EMBREY MILL","EMBREY MILL"
"VAST227812","RES","CLS","217 Witch Hazel Ln","22554","Stafford, VA","Detached","3,200","4","3","","","12/04/20","$467,250.00","$467,250","0","0","Standard","Standard Sale","Conventional","0.00","2020","Yes","","Excellent","EMBREY MILL",""
"VAST227722","RES","CLS","30 Fresh Water Dr","22405","Stafford, VA","Detached","2,056","3","3","1","","11/23/20","$370,000.00","$370,000","0","0","Standard","Standard Sale","VA","0.48","1998","No","","","LITTLE FALLS VILLAGE","LITTLE FALLS VILLAGE"
"VAST227782","RES","CLS","122 Penns Charter Ln","22554","Stafford, VA","Detached","3,131","6","4","1","","10/30/20","$571,990.00","$571,990","0","0","Standard","Standard Sale","FHA","0.21","2020","Yes","","Excellent","LIBERTY KNOLLS",""
"VAST227750","RES","CLS","83 Southern View Dr","22554","Stafford, VA","Detached","1,036","3","1","","12/11/2020","12/23/20","$285,000.00","$260,000","8","94","Standard","Standard Sale","Cash","2.69","1970","No","","Very Good","STAFFORD COUNTY",""
"VAST227688","RES","CLS","21 Greenridge Dr","22554","Stafford, VA","Detached","2,304","3","2","","12/15/2020","12/22/20","$275,000.00","$267,750","7","7","Standard","Standard Sale","Cash","1.68","1978","No","","","GREENRIDGE","GREENRIDGE"
"VAST227702","RES","CLS","217 Boxelder Drive","22554","Stafford, VA","Detached","3,725","5","3","1","","11/03/20","$547,220.00","$547,220","0","0","Standard","Standard Sale","VA","0.25","2020","Yes","","Excellent","EMBREY MILL",""
"VAST227660","RES","CLS","6 Brownfield Dr","22405","Stafford, VA","Detached","4,442","4","3","1","12/15/2020","12/30/20","$460,000.00","$485,000","5","5","Standard","Standard Sale","Conventional","0.39","2005","No","","","LEELAND STATION","LEELAND STATION"
"VAST227404","RES","CLS","18 Ivy Spring Ln","22406","Stafford, VA","Detached","2,518","3","3","1","12/15/2020","12/18/20","$388,000.00","$388,000","1","1","Standard","Standard Sale","FHA","0.36","2012","No","","","STAFFORD LAKES","STAFFORD LAKES VILLAGE"
"VAST227662","RES","CLS","4 Shermans Ridge Rd","22554","Stafford, VA","Detached","0","4","3","","","08/31/20","$697,124.00","$697,124","0","0","Standard","Standard Sale","Conventional","0.48","2020","No","","","LIBERTY KNOLLS",""
"VAST227652","RES","CLS","607 West Rocky Run Rd","22406","Stafford, VA","Detached","0","5","3","","","10/30/20","$529,900.00","$628,840","0","0","Standard","Standard Sale","VA","3.08","2020","Yes","","Excellent","NONE AVAILABLE",""
"VAST227468","RES","CLS","13 Carroll Dr","22554","Stafford, VA","Detached","1,848","3","3","","12/15/2020","12/30/20","$375,000.00","$369,000","4","4","Standard","Standard Sale","Conventional","2.56","1983","No","","Excellent","STAFFORD HEIGHTS","STAFFORD HEIGHTS"
"VAST227624","RES","CLS","275 Shelton Shop Rd","22554","Stafford, VA","Detached","660","2","1","","12/15/2020","12/21/20","$400,000.00","$375,000","10","10","Standard","Standard Sale","Cash","3.00","1955","No","","","NONE AVAILABLE",""
"VAST227602","RES","CLS","154 Truslow Rd","22405","Stafford, VA","Detached","648","2","1","","12/15/2020","12/28/20","$219,900.00","$219,900","3","3","Standard","Standard Sale","FHA","0.38","1900","No","","Excellent, Very Good","NONE AVAILABLE",""
"VAST227600","RES","CLS","3 Indian Wood Ln","22405","Stafford, VA","Detached","3,534","4","3","1","12/20/2020","12/22/20","$449,900.00","$453,000","8","25","Standard","Standard Sale","Conventional","0.21","2002","No","","Very Good","STRATFORD PLACE","STRATFORD PLACE"
"VAST227586","RES","CLS","88 Carriage Hill Dr","22405","Stafford, VA","Detached","3,184","5","3","1","12/15/2020","12/29/20","$373,777.00","$373,777","1","1","Standard","Standard Sale","Conventional","0.17","2007","No","","Very Good","CARRIAGE HILL AT FALLS","CARRIAGE HILL AT FALLS"
"VAST227570","RES","CLS","62 Settlers Way","22554","Stafford, VA","Detached","3,336","4","2","1","12/18/2020","12/21/20","$415,900.00","$420,000","5","5","Standard","Standard Sale","VA","0.23","1990","No","","Very Good","SETTLERS LANDING","SETTLER'S LANDING"
"VAST227482","RES","CLS","203 Falkirk Ct","22406","Stafford, VA","Interior Row/Townhouse","2,080","3","2","1","12/30/2020","12/31/20","$274,900.00","$275,500","9","9","Standard","Standard Sale","VA","0.04","1990","No","","","SPRING KNOLL","SPRING KNOLL"
"VAST227596","RES","CLS","530 Connelly Dr","22406","Stafford, VA","Detached","0","4","3","1","","11/25/20","$766,860.00","$766,860","0","0","Standard","Standard Sale","Conventional","3.00","2020","Yes","","Excellent","NONE AVAILABLE",""
"VAST227398","RES","CLS","20 Ridgewood Dr","22556","Stafford, VA","Detached","2,140","4","2","1","12/15/2020","12/29/20","$400,000.00","$387,000","5","5","Standard","Standard Sale","FHA","0.39","1989","No","","","GLENWOOD FOREST","GLENWOOD FOREST"
"VAST227544","RES","CLS","27 Little Oak Rd","22405","Stafford, VA","Detached","3,008","4","2","1","12/15/2020","12/30/20","$410,000.00","$435,000","5","5","Standard","Standard Sale","Conventional","0.19","2002","No","","Very Good","STRATFORD PLACE","STRATFORD PLACE"
"VAST227572","RES","CLS","23 Ludington Ln","22406","Stafford, VA","Detached","1,476","2","2","0","12/15/2020","12/30/20","$324,900.00","$324,900","15","15","Standard","Standard Sale","Cash","0.13","2011","No","","","CELEBRATE","CELEBRATE VIRGINIA NORTH"
"VAST227568","RES","CLS","131 Enon Rd","22405","Stafford, VA","Detached","1,308","3","1","","11/23/2020","11/23/20","$180,000.00","$180,000","1","1","Standard","Standard Sale","Cash","0.91","1900","No","","","NONE AVAILABLE",""
"VAST227550","RES","CLS","191 Tanglewood Ln","22554","Stafford, VA","Detached","1,208","3","2","","","11/13/20","$298,000.00","$298,000","0","0","Standard","Standard Sale","FHA","0.28","1987","No","","","SHADOW WOODS","SHADOW WOODS"
"VAST226624","RES","CLS","31 Evanshire Dr","22406","Stafford, VA","Detached","3,068","5","3","1","12/15/2020","12/28/20","$415,000.00","$415,000","1","1","Standard","Standard Sale","Conventional","0.86","1998","No","","Excellent","CARDINAL FOREST","CARDINAL FOREST"
"VAST227538","RES","CLS","80 Donovan Ln","22556","Stafford, VA","Detached","4,642","4","3","1","12/15/2020","12/29/20","$679,900.00","$693,800","3","3","Standard","Standard Sale","VA","3.13","2015","No","","Excellent","POPLAR ESTATES","POPLAR ESTATES"
"VAST227516","RES","CLS","3 Mantle Ct","22556","Stafford, VA","Detached","2,036","3","2","1","12/21/2020","12/21/20","$399,999.00","$405,000","6","13","Standard","Standard Sale","FHA","0.36","1989","No","","Good","VISTA WOODS","VISTA WOODS"
"VAST227512","RES","CLS","300 Braemar Pl","22405","Stafford, VA","End of Row/Townhouse","1,932","3","2","2","12/15/2020","12/29/20","$265,000.00","$265,000","3","3","Standard","Standard Sale","VA","0.07","1992","No","","Good","HEATHER HILLS/BRIGHTFLD","HEATHER HILLS/BRIGHTFLD"
"VAST227434","RES","CLS","206 Charles St","22405","Stafford, VA","Interior Row/Townhouse","2,280","3","2","2","12/15/2020","12/29/20","$275,000.00","$275,000","9","9","Standard","Standard Sale","VA","0.04","2002","No","2020","Excellent","CHARLESTOWN COMMONS","CHARLESTON COMMONS"
"VAST227508","RES","CLS","26 Whitestone Dr","22556","Stafford, VA","Detached","2,018","4","2","1","12/21/2020","12/24/20","$404,995.00","$425,000","1","1","Standard","Standard Sale","VHDA","0.34","1996","No","","","BRENTWOOD ESTATES","BRENTWOOD ESTATES"
"VAST227506","RES","CLS","505 Falkirk Ct","22406","Stafford, VA","Interior Row/Townhouse","1,867","3","3","1","12/29/2020","12/31/20","$265,000.00","$265,000","2","2","Standard","Standard Sale","FHA, VHDA","0.04","1991","No","","Very Good","SPRING KNOLL","SPRING KNOLL"
"VAST227470","RES","CLS","6 Bankston Ct","22554","Stafford, VA","Detached","3,051","4","2","","","11/09/20","$447,000.00","$447,000","0","0","Standard","Standard Sale","VA","0.27","1989","No","","","HAMPTON OAKS","HAMPTON OAKS"
"VAST227484","RES","CLS","26 Breezy Hill Dr","22556","Stafford, VA","Detached","1,384","2","2","0","12/21/2020","12/28/20","$274,900.00","$285,000","2","2","Standard","Standard Sale","VA","0.00","1967","No","","Excellent","LAKE ARROWHEAD","LAKE ARROWHEAD"
"VAST227472","RES","CLS","316 Edwards Dr","22405","Stafford, VA","Detached","1,184","3","2","0","12/15/2020","12/18/20","$269,900.00","$270,900","5","5","Standard","Standard Sale","Conventional","0.29","2000","No","","","GRAFTON VILLAGE","GRAFTON VILLAGE"
"VAST227480","RES","CLS","3 Laurel Ln","22556","Stafford, VA","Detached","1,692","4","2","","12/15/2020","12/30/20","$249,900.00","$255,000","6","6","Standard","Standard Sale","Conventional","0.53","1966","No","","Excellent","HIDDEN LAKE","HIDDEN LAKE"
"VAST227478","RES","CLS","17 Accokeek View Ln","22554","Stafford, VA","Detached","3,483","5","4","0","11/19/2020","11/20/20","$502,000.00","$502,000","1","1","Standard","Standard Sale","Conventional","2.00","2020","Yes","","Excellent","NONE AVAILABLE","ACCOKEEK VIEW"
"VAST227446","RES","CLS","10 Canaan Ct","22554","Stafford, VA","Detached","2,696","4","2","1","12/21/2020","12/22/20","$459,900.00","$470,000","4","4","Standard","Standard Sale","Conventional","0.35","2001","No","","","HAMPTON OAKS","HAMPTON OAKS"
"VAST227476","RES","CLS","29 Saint Williams Way","22556","Stafford, VA","Detached","3,488","5","3","1","11/18/2020","11/19/20","$425,000.00","$425,000","1","1","Standard","Standard Sale","FHA","0.18","2000","No","","","ST GEORGES ESTATES","ST GEORGES ESTATES"
"VAST227380","RES","CLS","216 Overlook Ct","22405","Stafford, VA","End of Row/Townhouse","1,904","3","3","1","11/29/2020","12/08/20","$237,999.00","$245,000","5","5","Standard","Standard Sale","Cash","0.12","1975","No","2020","Very Good","SPRING VALLEY",""
"VAST227448","RES","CLS","38 Clear Spring Ln","22405","Stafford, VA","Detached","2,795","4","3","1","12/24/2020","12/28/20","$485,000.00","$480,000","3","3","Standard","Standard Sale","Conventional","0.18","2018","No","","Excellent","SOUTHGATE",""
"VAST227466","RES","CLS","41 Meadowood Dr","22554","Stafford, VA","Detached","1,132","3","3","","12/15/2020","12/28/20","$339,500.00","$339,500","7","7","Standard","Standard Sale","Conventional","0.28","1991","No","","","NONE AVAILABLE","MEADOWOOD VILLAGE"
"VAST227416","RES","CLS","61 Boulder Dr","22554","Stafford, VA","Detached","4,257","5","3","1","12/15/2020","12/28/20","$579,500.00","$593,000","3","3","Standard","Standard Sale","VA","0.34","2002","No","","","AUSTIN RIDGE","AUSTIN RIDGE"
"VAST227440","RES","CLS","425 Queen Anne Dr","22406","Stafford, VA","Detached","4,094","5","4","1","12/15/2020","12/30/20","$625,000.00","$631,000","4","4","Standard","Standard Sale","Conventional","10.00","1998","No","","Excellent","KINGS GRANT","KINGS GRANT"
"VAST227420","RES","CLS","105 Madison Ave","22405","Stafford, VA","Detached","1,400","3","2","","12/15/2020","12/21/20","$299,900.00","$299,900","1","1","Standard","Standard Sale","Conventional","0.34","1931","No","","","CHATHAM HEIGHTS","CLRVIEW/ C.HTS/CLNAL HTS"
"VAST227390","RES","CLS","6 Idylwood Pl","22554","Stafford, VA","Detached","2,502","4","3","1","12/15/2020","12/18/20","$396,500.00","$400,000","1","1","Standard","Standard Sale","VA","0.23","1992","No","","Very Good","WHITSON RIDGE","WHITSON RIDGE"
"VAST227386","RES","CLS","22 Willow Glen Ct","22554","Stafford, VA","Detached","2,696","5","2","1","12/15/2020","12/21/20","$450,000.00","$455,000","4","4","Standard","Standard Sale","VA","0.23","1999","No","","Very Good","SUMMERWOOD","SUMMERWOOD"
"VAST226472","RES","CLS","1 Puri Ln","22554","Stafford, VA","Detached","2,744","4","2","1","12/21/2020","12/23/20","$459,900.00","$459,900","9","9","Standard","Standard Sale","VA","0.28","1993","No","","Very Good","SUMMERWOOD","SUMMERWOOD"
"VAST227396","RES","CLS","2040 Coast Guard Dr","22554","Stafford, VA","Detached","2,391","4","2","1","12/15/2020","12/10/20","$355,000.00","$355,000","1","1","Standard","Standard Sale","FHA","0.36","1979","No","","Very Good","AQUIA HARBOUR","AQUIA HARBOUR"
"VAST227194","RES","CLS","415 W Park Dr","22554","Stafford, VA","End of Row/Townhouse","2,068","3","2","2","12/15/2020","12/18/20","$290,000.00","$295,000","1","1","Standard","Standard Sale","Conventional","0.08","1993","No","","","PARK RIDGE","PARK RIDGE"
"VAST227370","RES","CLS","117 Regester Chapel Dr","22554","Stafford, VA","Interior Row/Townhouse","2,286","0","0","","","09/09/20","$378,615.00","$378,615","0","0","Standard","Standard Sale","Conventional","0.00","2020","No","","","NONE AVAILABLE",""
"VAST227372","RES","CLS","34 Chantilly Pl","22406","Stafford, VA","Detached","1,652","3","2","","12/15/2020","12/23/20","$299,900.00","$310,000","8","8","Standard","Standard Sale","VA","0.19","2002","No","","Very Good","FALLS RUN","ENGLAND RUN NORTH"
"VAST227182","RES","CLS","1501 Pinnacle Dr","22554","Stafford, VA","End of Row/Townhouse","1,602","3","2","1","12/15/2020","12/24/20","$260,000.00","$280,000","2","2","Standard","Standard Sale","VA","0.07","1997","No","","Average","HIGHPOINTE","HIGHPOINTE"
"VAST226928","RES","CLS","206 Park Brook Ct","22554","Stafford, VA","End of Row/Townhouse","2,073","3","2","2","11/24/2020","12/08/20","$304,900.00","$304,000","5","5","Standard","Standard Sale","Cash","0.08","1993","No","","","PARK RIDGE","PARK RIDGE"
"VAST227040","RES","CLS","29 Coulter Ln","22554","Stafford, VA","Interior Row/Townhouse","2,741","3","2","2","12/15/2020","12/18/20","$419,900.00","$420,000","5","5","Standard","Standard Sale","FHA","0.05","2015","No","","Excellent","COLONIAL FORGE",""
"VAST227148","RES","CLS","410 Munsons Hill Ct","22554","Stafford, VA","End of Row/Townhouse","1,883","3","2","2","12/15/2020","12/18/20","$279,900.00","$282,000","5","5","Standard","Standard Sale","Conventional","0.07","1997","No","","Excellent","STONE RIVER",""
"VAST227188","RES","CLS","135 Denison St","22406","Stafford, VA","Detached","2,509","3","3","","12/15/2020","12/30/20","$424,900.00","$435,000","9","9","Standard","Standard Sale","Cash","0.13","2013","No","","","CELEBRATE","CELEBRATE VIRGINIA NORTH"
"VAST226910","RES","CLS","2035 Aquia Dr","22554","Stafford, VA","Detached","1,500","3","2","1","12/15/2020","12/18/20","$315,000.00","$320,000","5","5","Standard","Standard Sale","VA","0.49","1984","No","2020","Very Good","AQUIA HARBOUR","AQUIA HARBOUR"
"VAST227146","RES","CLS","22 Montgomery Dr","22556","Stafford, VA","Detached","2,272","4","2","1","11/16/2020","12/22/20","$400,000.00","$415,000","3","3","Standard","Standard Sale","Conventional","0.36","1997","No","","Excellent","SHELTONS RUN","SHELTON'S RUN"
"VAST227110","RES","CLS","402 Landing Drive","22405","Stafford, VA","Interior Row/Townhouse","2,402","3","3","1","12/15/2020","12/17/20","$355,000.00","$340,000","6","6","Standard","Standard Sale","Conventional","0.04","2018","No","","","RAPPAHANNOCK LANDING",""
"VAST226998","RES","CLS","10 Barnum Dr","22556","Stafford, VA","Twin/Semi-Detached","2,642","4","3","1","12/15/2020","12/18/20","$349,999.00","$359,000","4","4","Standard","Standard Sale","Conventional","0.11","2002","No","","Excellent","APPLE GROVE","APPLE GROVE"
"VAST227170","RES","CLS","381 Longwood Dr","22556","Stafford, VA","Detached","2,790","5","2","1","11/17/2020","12/17/20","$499,999.00","$505,000","6","6","Standard","Standard Sale","Conventional","2.54","1996","No","","","WINDSOR FOREST","WINDSOR FOREST"
"VAST227114","RES","CLS","335 Connelly Dr","22406","Stafford, VA","Detached","5,853","6","5","1","","10/23/20","$564,990.00","$785,541","0","0","Standard","Standard Sale","VA","1.00","2020","Yes","","Excellent","NONE AVAILABLE",""
"VAST227154","RES","CLS","215 Olympic Dr","22554","Stafford, VA","Detached","2,392","4","2","1","11/14/2020","12/10/20","$395,000.00","$390,000","3","3","Standard","Standard Sale","Conventional","0.13","2007","No","","Very Good","NONE AVAILABLE","WIDEWATER VILLAGE"
"VAST227144","RES","CLS","3022 Lusitania Dr","22554","Stafford, VA","Detached","1,658","3","2","1","12/15/2020","12/18/20","$350,000.00","$355,000","4","4","Standard","Standard Sale","VA","0.44","1986","No","","","AQUIA HARBOUR","AQUIA HARBOUR"
"VAST227140","RES","CLS","15 Port View Dr","22405","Stafford, VA","Detached","0","1","1","","","10/29/20","$465,000.00","$461,835","0","0","Standard","Standard Sale","FHA","0.19","2020","Yes","","Excellent","SOUTHGATE",""
"VAST227082","RES","CLS","2 Quarter Horse Ct","22556","Stafford, VA","Detached","3,756","5","3","","12/15/2020","12/18/20","$519,900.00","$520,000","7","7","Standard","Standard Sale","FHA","3.00","2007","No","","Excellent","EQUESTRIAN ESTATES","EQUESTRIAN ESTATES"
"VAST227106","RES","CLS","71 Doe Way","22406","Stafford, VA","Detached","2,559","3","3","","11/16/2020","12/14/20","$439,900.00","$446,000","5","5","Standard","Standard Sale","VA","5.00","1997","No","","Excellent","HARTLAKE ESTATES","HARTLAKE ESTATES"
"VAST227128","RES","CLS","219 Hidden Brook Dr","22405","Stafford, VA","End of Row/Townhouse","2,168","3","2","2","12/15/2020","12/14/20","$323,000.00","$330,000","6","6","Standard","Standard Sale","Conventional","0.07","2017","No","","","RAPPAHANNOCK LANDING",""
"VAST227102","RES","CLS","4 Brunswick Dr","22406","Stafford, VA","Detached","1,404","2","2","0","11/13/2020","12/15/20","$270,000.00","$270,000","3","3","Standard","Standard Sale","Conventional","0.12","2002","No","","","FALLS RUN",""
"VAST227118","RES","CLS","50 Mosby Ln","22554","Stafford, VA","Detached","3,414","4","3","1","12/15/2020","12/21/20","$544,999.00","$558,000","4","4","Standard","Standard Sale","VA","2.22","1996","No","","Excellent","WINDSOR FOREST","WINDSOR FOREST"
"VAST227120","RES","CLS","302 Rover Ct","22554","Stafford, VA","End of Row/Townhouse","2,548","4","3","1","12/15/2020","12/23/20","$310,000.00","$323,000","3","3","Standard","Standard Sale","VA","0.06","1995","No","","","HAMPTON OAKS","HAMPTON OAKS"
"VAST227026","RES","CLS","2004 State Room Dr","22554","Stafford, VA","Detached","2,112","3","2","1","12/18/2020","12/17/20","$349,900.00","$370,000","3","3","Standard","Standard Sale","Conventional","0.30","1987","No","","Very Good","AQUIA HARBOUR","AQUIA HARBOUR"
"VAST227098","RES","CLS","53 Inez Way","22554","Stafford, VA","Detached","1,232","3","2","","11/16/2020","12/01/20","$199,900.00","$185,000","7","7","Standard","Standard Sale","Cash","0.92","1900","No","","","NONE AVAILABLE",""
"VAST227090","RES","CLS","50 Hamstead Rd","22405","Stafford, VA","Detached","3,714","5","3","","12/18/2020","12/18/20","$450,000.00","$465,000","3","3","Standard","Standard Sale","Conventional","0.24","2003","No","","","STRATFORD PLACE","STRATFORD PLACE"
"VAST227078","RES","CLS","16 March Ct","22406","Stafford, VA","Detached","7,822","6","4","1","12/15/2020","12/29/20","$750,000.00","$760,000","9","9","Standard","Standard Sale","Conventional","1.00","2010","No","","Excellent","BATTLEGROUND ESTATES","CELEBRATE VIRGINIA"
